,img,exp_val,clus_pred,treshold,kern_size,text,clus-error,delta_bacche_abs,delta_bacche
0,count_22_142_2019_10_02_4864_3192_3648.png,22,18.0,0.45,350.0,the number of berries,16.0,4.0,-4.0
0,count_22_143_2019_10_02_4864_912_4256.png,22,42.0,0.45,350.0,the number of berries,400.0,20.0,20.0
0,count_22_144_2019_10_02_4864_2736_4256.png,22,7.0,0.45,350.0,the number of berries,225.0,15.0,-15.0
0,count_22_145_2019_10_02_4864_2736_4256.png,22,15.0,0.45,350.0,the number of berries,49.0,7.0,-7.0
0,count_22_147_2019_10_02_4864_00_1824.png,22,34.0,0.45,350.0,the number of berries,144.0,12.0,12.0
0,count_22_147_2019_10_02_4864_00_608.png,22,7.0,0.45,350.0,the number of berries,225.0,15.0,-15.0
0,count_22_147_2019_10_02_4864_3192_1824.png,22,22.0,0.45,350.0,the number of berries,0.0,0.0,0.0
0,count_22_149_2019_10_02_4864_1368_00.png,22,63.0,0.45,350.0,the number of berries,1681.0,41.0,41.0
0,count_22_149_2019_10_02_4864_1368_3648.png,22,94.0,0.45,350.0,the number of berries,5184.0,72.0,72.0
0,count_22_151_2019_10_02_4864_1824_4256.png,22,19.0,0.45,350.0,the number of berries,9.0,3.0,-3.0
0,count_22_151_2019_10_02_4864_912_4256.png,22,43.0,0.45,350.0,the number of berries,441.0,21.0,21.0
0,count_22_152_2019_10_02_4864_00_608.png,22,8.0,0.45,350.0,the number of berries,196.0,14.0,-14.0
0,count_22_159_2019_10_02_4864_00_4256.png,22,12.0,0.45,350.0,the number of berries,100.0,10.0,-10.0
0,count_22_159_2019_10_02_4864_00_608.png,22,8.0,0.45,350.0,the number of berries,196.0,14.0,-14.0
0,count_22_163_2019_10_02_4864_00_608.png,22,22.0,0.45,350.0,the number of berries,0.0,0.0,0.0
0,count_22_230_2019_10_18_4864_1368_1824.png,22,44.0,0.45,350.0,the number of berries,484.0,22.0,22.0
0,count_22_290_2019_09_11_4864_2280_1824.png,22,6.0,0.45,350.0,the number of berries,256.0,16.0,-16.0
0,count_22_334_2019_09_11_4864_00_3040.png,22,28.0,0.45,350.0,the number of berries,36.0,6.0,6.0
0,count_23_108_2019_10_02_4864_00_1824.png,23,29.0,0.45,350.0,the number of berries,36.0,6.0,6.0
0,count_23_108_2019_10_02_4864_2736_4256.png,23,15.0,0.45,350.0,the number of berries,64.0,8.0,-8.0
0,count_23_110_2019_10_02_4864_1368_3648.png,23,37.0,0.45,350.0,the number of berries,196.0,14.0,14.0
0,count_23_110_2019_10_02_4864_1824_4256.png,23,17.0,0.45,350.0,the number of berries,36.0,6.0,-6.0
0,count_23_110_2019_10_02_4864_2280_1216.png,23,22.0,0.45,350.0,the number of berries,1.0,1.0,-1.0
0,count_23_110_2019_10_02_4864_3192_1824.png,23,29.0,0.45,350.0,the number of berries,36.0,6.0,6.0
0,count_23_110_2019_10_02_4864_456_1216.png,23,43.0,0.45,350.0,the number of berries,400.0,20.0,20.0
0,count_23_110_2019_10_02_4864_456_3040.png,23,19.0,0.45,350.0,the number of berries,16.0,4.0,-4.0
0,count_23_111_2019_10_02_4864_1368_1824.png,23,60.0,0.45,350.0,the number of berries,1369.0,37.0,37.0
0,count_23_112_2019_10_02_4864_2736_4256.png,23,2.0,0.45,350.0,the number of berries,441.0,21.0,-21.0
0,count_23_118_2019_10_02_4864_1824_4256.png,23,55.0,0.45,350.0,the number of berries,1024.0,32.0,32.0
0,count_23_118_2019_10_02_4864_456_4256.png,23,33.0,0.45,350.0,the number of berries,100.0,10.0,10.0
0,count_23_123_2019_10_02_4864_1368_1216.png,23,26.0,0.45,350.0,the number of berries,9.0,3.0,3.0
0,count_23_123_2019_10_02_4864_3192_1824.png,23,29.0,0.45,350.0,the number of berries,36.0,6.0,6.0
0,count_23_124_2019_10_02_4864_1824_3648.png,23,15.0,0.45,350.0,the number of berries,64.0,8.0,-8.0
0,count_23_125_2019_10_02_4864_2280_3040.png,23,12.0,0.45,350.0,the number of berries,121.0,11.0,-11.0
0,count_23_125_2019_10_02_4864_456_1216.png,23,31.0,0.45,350.0,the number of berries,64.0,8.0,8.0
0,count_23_126_2019_10_02_4864_00_1824.png,23,10.0,0.45,350.0,the number of berries,169.0,13.0,-13.0
0,count_23_126_2019_10_02_4864_456_3040.png,23,8.0,0.45,350.0,the number of berries,225.0,15.0,-15.0
0,count_23_127_2019_10_02_4864_2280_608.png,23,21.0,0.45,350.0,the number of berries,4.0,2.0,-2.0
0,count_23_128_2019_10_02_4864_2736_4256.png,23,17.0,0.45,350.0,the number of berries,36.0,6.0,-6.0
0,count_23_128_2019_10_02_4864_912_3040.png,23,22.0,0.45,350.0,the number of berries,1.0,1.0,-1.0
0,count_23_131_2019_10_02_4864_00_1824.png,23,13.0,0.45,350.0,the number of berries,100.0,10.0,-10.0
0,count_23_132_2019_10_02_4864_2280_4256.png,23,5.0,0.45,350.0,the number of berries,324.0,18.0,-18.0
0,count_23_133_2019_10_02_4864_456_3040.png,23,16.0,0.45,350.0,the number of berries,49.0,7.0,-7.0
0,count_23_134_2019_10_02_4864_00_608.png,23,10.0,0.45,350.0,the number of berries,169.0,13.0,-13.0
0,count_23_136_2019_10_02_4864_912_4256.png,23,57.0,0.45,350.0,the number of berries,1156.0,34.0,34.0
0,count_23_138_2019_10_02_4864_3192_1216.png,23,76.0,0.45,350.0,the number of berries,2809.0,53.0,53.0
0,count_23_140_2019_10_02_4864_912_00.png,23,26.0,0.45,350.0,the number of berries,9.0,3.0,3.0
0,count_23_141_2019_10_02_4864_456_4256.png,23,19.0,0.45,350.0,the number of berries,16.0,4.0,-4.0
0,count_23_144_2019_10_02_4864_00_2432.png,23,45.0,0.45,350.0,the number of berries,484.0,22.0,22.0
0,count_23_144_2019_10_02_4864_2736_3040.png,23,52.0,0.45,350.0,the number of berries,841.0,29.0,29.0
0,count_23_144_2019_10_02_4864_456_2432.png,23,33.0,0.45,350.0,the number of berries,100.0,10.0,10.0
0,count_23_145_2019_10_02_4864_00_00.png,23,12.0,0.45,350.0,the number of berries,121.0,11.0,-11.0
0,count_23_145_2019_10_02_4864_3192_00.png,23,16.0,0.45,350.0,the number of berries,49.0,7.0,-7.0
0,count_23_146_2019_10_02_4864_2736_4256.png,23,26.0,0.45,350.0,the number of berries,9.0,3.0,3.0
0,count_23_146_2019_10_02_4864_3192_00.png,23,20.0,0.45,350.0,the number of berries,9.0,3.0,-3.0
0,count_23_147_2019_10_02_4864_1824_2432.png,23,42.0,0.45,350.0,the number of berries,361.0,19.0,19.0
0,count_23_148_2019_10_02_4864_1824_1824.png,23,35.0,0.45,350.0,the number of berries,144.0,12.0,12.0
0,count_23_149_2019_10_02_4864_1824_1824.png,23,78.0,0.45,350.0,the number of berries,3025.0,55.0,55.0
0,count_23_150_2019_10_02_4864_1824_608.png,23,60.0,0.45,350.0,the number of berries,1369.0,37.0,37.0
0,count_23_151_2019_10_02_4864_912_1216.png,23,28.0,0.45,350.0,the number of berries,25.0,5.0,5.0
0,count_23_152_2019_10_02_4864_1824_3648.png,23,20.0,0.45,350.0,the number of berries,9.0,3.0,-3.0
0,count_23_155_2019_10_02_4864_00_4256.png,23,12.0,0.45,350.0,the number of berries,121.0,11.0,-11.0
0,count_23_156_2019_10_02_4864_912_00.png,23,16.0,0.45,350.0,the number of berries,49.0,7.0,-7.0
0,count_23_157_2019_10_02_4864_2736_00.png,23,13.0,0.45,350.0,the number of berries,100.0,10.0,-10.0
0,count_23_157_2019_10_02_4864_912_00.png,23,11.0,0.45,350.0,the number of berries,144.0,12.0,-12.0
0,count_23_160_2019_10_02_4864_00_3648.png,23,14.0,0.45,350.0,the number of berries,81.0,9.0,-9.0
0,count_23_162_2019_10_02_4864_1824_608.png,23,84.0,0.45,350.0,the number of berries,3721.0,61.0,61.0
0,count_23_289_2019_09_11_4864_1368_3040.png,23,15.0,0.45,350.0,the number of berries,64.0,8.0,-8.0
0,count_23_293_2019_09_11_4864_2736_3648.png,23,72.0,0.45,350.0,the number of berries,2401.0,49.0,49.0
0,count_23_293_2019_09_11_4864_3192_1216.png,23,23.0,0.45,350.0,the number of berries,0.0,0.0,0.0
0,count_23_303_2019_09_11_4864_912_608.png,23,30.0,0.45,350.0,the number of berries,49.0,7.0,7.0
0,count_23_320_2019_09_11_4864_912_2432.png,23,55.0,0.45,350.0,the number of berries,1024.0,32.0,32.0
0,count_23_333_2019_09_11_4864_2280_1824.png,23,51.0,0.45,350.0,the number of berries,784.0,28.0,28.0
0,count_24_108_2019_10_02_4864_00_608.png,24,12.0,0.45,350.0,the number of berries,144.0,12.0,-12.0
0,count_24_109_2019_10_02_4864_2736_3040.png,24,12.0,0.45,350.0,the number of berries,144.0,12.0,-12.0
0,count_24_109_2019_10_02_4864_456_1824.png,24,29.0,0.45,350.0,the number of berries,25.0,5.0,5.0
0,count_24_109_2019_10_02_4864_912_1216.png,24,33.0,0.45,350.0,the number of berries,81.0,9.0,9.0
0,count_24_110_2019_10_02_4864_912_1216.png,24,31.0,0.45,350.0,the number of berries,49.0,7.0,7.0
0,count_24_111_2019_10_02_4864_00_608.png,24,21.0,0.45,350.0,the number of berries,9.0,3.0,-3.0
0,count_24_111_2019_10_02_4864_2280_3040.png,24,17.0,0.45,350.0,the number of berries,49.0,7.0,-7.0
0,count_24_111_2019_10_02_4864_3192_1216.png,24,33.0,0.45,350.0,the number of berries,81.0,9.0,9.0
0,count_24_113_2019_10_02_4864_1824_00.png,24,36.0,0.45,350.0,the number of berries,144.0,12.0,12.0
0,count_24_115_2019_10_02_4864_00_4256.png,24,21.0,0.45,350.0,the number of berries,9.0,3.0,-3.0
0,count_24_116_2019_10_02_4864_00_608.png,24,18.0,0.45,350.0,the number of berries,36.0,6.0,-6.0
0,count_24_116_2019_10_02_4864_912_1216.png,24,41.0,0.45,350.0,the number of berries,289.0,17.0,17.0
0,count_24_118_2019_10_02_4864_1368_1216.png,24,75.0,0.45,350.0,the number of berries,2601.0,51.0,51.0
0,count_24_118_2019_10_02_4864_2280_2432.png,24,13.0,0.45,350.0,the number of berries,121.0,11.0,-11.0
0,count_24_118_2019_10_02_4864_456_2432.png,24,71.0,0.45,350.0,the number of berries,2209.0,47.0,47.0
0,count_24_118_2019_10_02_4864_456_3040.png,24,28.0,0.45,350.0,the number of berries,16.0,4.0,4.0
0,count_24_119_2019_10_02_4864_1824_1824.png,24,25.0,0.45,350.0,the number of berries,1.0,1.0,1.0
0,count_24_120_2019_10_02_4864_3192_3648.png,24,11.0,0.45,350.0,the number of berries,169.0,13.0,-13.0
0,count_24_121_2019_10_02_4864_2736_1216.png,24,18.0,0.45,350.0,the number of berries,36.0,6.0,-6.0
0,count_24_121_2019_10_02_4864_456_1216.png,24,32.0,0.45,350.0,the number of berries,64.0,8.0,8.0
0,count_24_121_2019_10_02_4864_456_608.png,24,40.0,0.45,350.0,the number of berries,256.0,16.0,16.0
0,count_24_122_2019_10_02_4864_2736_2432.png,24,40.0,0.45,350.0,the number of berries,256.0,16.0,16.0
0,count_24_123_2019_10_02_4864_1824_1824.png,24,28.0,0.45,350.0,the number of berries,16.0,4.0,4.0
0,count_24_124_2019_10_02_4864_00_4256.png,24,5.0,0.45,350.0,the number of berries,361.0,19.0,-19.0
0,count_24_125_2019_10_02_4864_00_00.png,24,5.0,0.45,350.0,the number of berries,361.0,19.0,-19.0
0,count_24_125_2019_10_02_4864_3192_3648.png,24,11.0,0.45,350.0,the number of berries,169.0,13.0,-13.0
0,count_24_126_2019_10_02_4864_1824_1824.png,24,19.0,0.45,350.0,the number of berries,25.0,5.0,-5.0
0,count_24_126_2019_10_02_4864_456_2432.png,24,40.0,0.45,350.0,the number of berries,256.0,16.0,16.0
0,count_24_127_2019_10_02_4864_1368_3040.png,24,13.0,0.45,350.0,the number of berries,121.0,11.0,-11.0
0,count_24_127_2019_10_02_4864_1824_1824.png,24,36.0,0.45,350.0,the number of berries,144.0,12.0,12.0
0,count_24_127_2019_10_02_4864_456_3040.png,24,20.0,0.45,350.0,the number of berries,16.0,4.0,-4.0
0,count_24_129_2019_10_02_4864_2736_2432.png,24,30.0,0.45,350.0,the number of berries,36.0,6.0,6.0
0,count_24_129_2019_10_02_4864_3192_00.png,24,41.0,0.45,350.0,the number of berries,289.0,17.0,17.0
0,count_24_130_2019_10_02_4864_1368_00.png,24,12.0,0.45,350.0,the number of berries,144.0,12.0,-12.0
0,count_24_130_2019_10_02_4864_1824_2432.png,24,32.0,0.45,350.0,the number of berries,64.0,8.0,8.0
0,count_24_132_2019_10_02_4864_456_1216.png,24,7.0,0.45,350.0,the number of berries,289.0,17.0,-17.0
0,count_24_135_2019_10_02_4864_2736_00.png,24,26.0,0.45,350.0,the number of berries,4.0,2.0,2.0
0,count_24_135_2019_10_02_4864_3192_00.png,24,24.0,0.45,350.0,the number of berries,0.0,0.0,0.0
0,count_24_135_2019_10_02_4864_3192_3648.png,24,15.0,0.45,350.0,the number of berries,81.0,9.0,-9.0
0,count_24_136_2019_10_02_4864_3192_1824.png,24,17.0,0.45,350.0,the number of berries,49.0,7.0,-7.0
0,count_24_140_2019_10_02_4864_1824_1824.png,24,35.0,0.45,350.0,the number of berries,121.0,11.0,11.0
0,count_24_141_2019_10_02_4864_1824_00.png,24,35.0,0.45,350.0,the number of berries,121.0,11.0,11.0
0,count_24_141_2019_10_02_4864_1824_4256.png,24,44.0,0.45,350.0,the number of berries,400.0,20.0,20.0
0,count_24_141_2019_10_02_4864_1824_608.png,24,28.0,0.45,350.0,the number of berries,16.0,4.0,4.0
0,count_24_141_2019_10_02_4864_3192_3040.png,24,32.0,0.45,350.0,the number of berries,64.0,8.0,8.0
0,count_24_142_2019_10_02_4864_00_4256.png,24,17.0,0.45,350.0,the number of berries,49.0,7.0,-7.0
0,count_24_143_2019_10_02_4864_2736_3040.png,24,59.0,0.45,350.0,the number of berries,1225.0,35.0,35.0
0,count_24_144_2019_10_02_4864_00_1824.png,24,42.0,0.45,350.0,the number of berries,324.0,18.0,18.0
0,count_24_144_2019_10_02_4864_1824_1824.png,24,56.0,0.45,350.0,the number of berries,1024.0,32.0,32.0
0,count_24_144_2019_10_02_4864_2736_1216.png,24,19.0,0.45,350.0,the number of berries,25.0,5.0,-5.0
0,count_24_145_2019_10_02_4864_456_4256.png,24,32.0,0.45,350.0,the number of berries,64.0,8.0,8.0
0,count_24_146_2019_10_02_4864_1368_3648.png,24,64.0,0.45,350.0,the number of berries,1600.0,40.0,40.0
0,count_24_146_2019_10_02_4864_1824_4256.png,24,22.0,0.45,350.0,the number of berries,4.0,2.0,-2.0
0,count_24_146_2019_10_02_4864_912_4256.png,24,41.0,0.45,350.0,the number of berries,289.0,17.0,17.0
0,count_24_149_2019_10_02_4864_00_3648.png,24,39.0,0.45,350.0,the number of berries,225.0,15.0,15.0
0,count_24_149_2019_10_02_4864_456_4256.png,24,48.0,0.45,350.0,the number of berries,576.0,24.0,24.0
0,count_24_150_2019_10_02_4864_1368_1824.png,24,98.0,0.45,350.0,the number of berries,5476.0,74.0,74.0
0,count_24_151_2019_10_02_4864_3192_00.png,24,20.0,0.45,350.0,the number of berries,16.0,4.0,-4.0
0,count_24_152_2019_10_02_4864_00_2432.png,24,7.0,0.45,350.0,the number of berries,289.0,17.0,-17.0
0,count_24_152_2019_10_02_4864_456_4256.png,24,14.0,0.45,350.0,the number of berries,100.0,10.0,-10.0
0,count_24_152_2019_10_02_4864_912_4256.png,24,20.0,0.45,350.0,the number of berries,16.0,4.0,-4.0
0,count_24_153_2019_10_02_4864_2736_00.png,24,28.0,0.45,350.0,the number of berries,16.0,4.0,4.0
0,count_24_154_2019_10_02_4864_00_608.png,24,15.0,0.45,350.0,the number of berries,81.0,9.0,-9.0
0,count_24_156_2019_10_02_4864_00_1824.png,24,9.0,0.45,350.0,the number of berries,225.0,15.0,-15.0
0,count_24_156_2019_10_02_4864_00_4256.png,24,6.0,0.45,350.0,the number of berries,324.0,18.0,-18.0
0,count_24_162_2019_10_02_4864_1824_00.png,24,55.0,0.45,350.0,the number of berries,961.0,31.0,31.0
0,count_24_163_2019_10_02_4864_00_4256.png,24,12.0,0.45,350.0,the number of berries,144.0,12.0,-12.0
0,count_24_163_2019_10_02_4864_1368_00.png,24,33.0,0.45,350.0,the number of berries,81.0,9.0,9.0
0,count_24_163_2019_10_02_4864_2280_608.png,24,25.0,0.45,350.0,the number of berries,1.0,1.0,1.0
0,count_24_230_2019_10_18_4864_912_1216.png,24,7.0,0.45,350.0,the number of berries,289.0,17.0,-17.0
0,count_24_296_2019_09_11_4864_456_2432.png,24,10.0,0.45,350.0,the number of berries,196.0,14.0,-14.0
0,count_24_302_2019_09_11_4864_00_1216.png,24,34.0,0.45,350.0,the number of berries,100.0,10.0,10.0
0,count_24_305_2019_09_11_4864_00_3648.png,24,29.0,0.45,350.0,the number of berries,25.0,5.0,5.0
0,count_24_318_2019_09_11_4864_912_3648.png,24,11.0,0.45,350.0,the number of berries,169.0,13.0,-13.0
0,count_25_108_2019_10_02_4864_00_3648.png,25,15.0,0.45,350.0,the number of berries,100.0,10.0,-10.0
0,count_25_108_2019_10_02_4864_912_2432.png,25,53.0,0.45,350.0,the number of berries,784.0,28.0,28.0
0,count_25_110_2019_10_02_4864_2280_608.png,25,39.0,0.45,350.0,the number of berries,196.0,14.0,14.0
0,count_25_112_2019_10_02_4864_2280_608.png,25,49.0,0.45,350.0,the number of berries,576.0,24.0,24.0
0,count_25_113_2019_10_02_4864_2280_608.png,25,40.0,0.45,350.0,the number of berries,225.0,15.0,15.0
0,count_25_113_2019_10_02_4864_456_4256.png,25,30.0,0.45,350.0,the number of berries,25.0,5.0,5.0
0,count_25_114_2019_10_02_4864_00_608.png,25,13.0,0.45,350.0,the number of berries,144.0,12.0,-12.0
0,count_25_114_2019_10_02_4864_456_608.png,25,12.0,0.45,350.0,the number of berries,169.0,13.0,-13.0
0,count_25_114_2019_10_02_4864_912_3040.png,25,66.0,0.45,350.0,the number of berries,1681.0,41.0,41.0
0,count_25_115_2019_10_02_4864_912_1216.png,25,35.0,0.45,350.0,the number of berries,100.0,10.0,10.0
0,count_25_116_2019_10_02_4864_1824_4256.png,25,58.0,0.45,350.0,the number of berries,1089.0,33.0,33.0
0,count_25_116_2019_10_02_4864_912_4256.png,25,30.0,0.45,350.0,the number of berries,25.0,5.0,5.0
0,count_25_118_2019_10_02_4864_912_1216.png,25,39.0,0.45,350.0,the number of berries,196.0,14.0,14.0
0,count_25_120_2019_10_02_4864_00_2432.png,25,31.0,0.45,350.0,the number of berries,36.0,6.0,6.0
0,count_25_122_2019_10_02_4864_2280_1216.png,25,14.0,0.45,350.0,the number of berries,121.0,11.0,-11.0
0,count_25_123_2019_10_02_4864_00_1824.png,25,18.0,0.45,350.0,the number of berries,49.0,7.0,-7.0
0,count_25_123_2019_10_02_4864_2280_3040.png,25,12.0,0.45,350.0,the number of berries,169.0,13.0,-13.0
0,count_25_123_2019_10_02_4864_912_4256.png,25,29.0,0.45,350.0,the number of berries,16.0,4.0,4.0
0,count_25_124_2019_10_02_4864_1824_2432.png,25,9.0,0.45,350.0,the number of berries,256.0,16.0,-16.0
0,count_25_124_2019_10_02_4864_456_4256.png,25,10.0,0.45,350.0,the number of berries,225.0,15.0,-15.0
0,count_25_128_2019_10_02_4864_00_3648.png,25,6.0,0.45,350.0,the number of berries,361.0,19.0,-19.0
0,count_25_128_2019_10_02_4864_00_4256.png,25,7.0,0.45,350.0,the number of berries,324.0,18.0,-18.0
0,count_25_130_2019_10_02_4864_00_608.png,25,25.0,0.45,350.0,the number of berries,0.0,0.0,0.0
0,count_25_130_2019_10_02_4864_1824_3648.png,25,17.0,0.45,350.0,the number of berries,64.0,8.0,-8.0
0,count_25_132_2019_10_02_4864_3192_1824.png,25,37.0,0.45,350.0,the number of berries,144.0,12.0,12.0
0,count_25_135_2019_10_02_4864_00_4256.png,25,10.0,0.45,350.0,the number of berries,225.0,15.0,-15.0
0,count_25_135_2019_10_02_4864_1824_3648.png,25,30.0,0.45,350.0,the number of berries,25.0,5.0,5.0
0,count_25_135_2019_10_02_4864_2736_4256.png,25,21.0,0.45,350.0,the number of berries,16.0,4.0,-4.0
0,count_25_136_2019_10_02_4864_00_608.png,25,4.0,0.45,350.0,the number of berries,441.0,21.0,-21.0
0,count_25_139_2019_10_02_4864_1368_3648.png,25,63.0,0.45,350.0,the number of berries,1444.0,38.0,38.0
0,count_25_140_2019_10_02_4864_1368_00.png,25,43.0,0.45,350.0,the number of berries,324.0,18.0,18.0
0,count_25_140_2019_10_02_4864_456_4256.png,25,32.0,0.45,350.0,the number of berries,49.0,7.0,7.0
0,count_25_141_2019_10_02_4864_1824_2432.png,25,38.0,0.45,350.0,the number of berries,169.0,13.0,13.0
0,count_25_141_2019_10_02_4864_1824_3648.png,25,40.0,0.45,350.0,the number of berries,225.0,15.0,15.0
0,count_25_141_2019_10_02_4864_2280_608.png,25,41.0,0.45,350.0,the number of berries,256.0,16.0,16.0
0,count_25_146_2019_10_02_4864_00_00.png,25,7.0,0.45,350.0,the number of berries,324.0,18.0,-18.0
0,count_25_146_2019_10_02_4864_00_4256.png,25,22.0,0.45,350.0,the number of berries,9.0,3.0,-3.0
0,count_25_147_2019_10_02_4864_1368_3648.png,25,44.0,0.45,350.0,the number of berries,361.0,19.0,19.0
0,count_25_147_2019_10_02_4864_1824_3648.png,25,50.0,0.45,350.0,the number of berries,625.0,25.0,25.0
0,count_25_148_2019_10_02_4864_00_1824.png,25,40.0,0.45,350.0,the number of berries,225.0,15.0,15.0
0,count_25_148_2019_10_02_4864_00_4256.png,25,23.0,0.45,350.0,the number of berries,4.0,2.0,-2.0
0,count_25_148_2019_10_02_4864_1368_1824.png,25,31.0,0.45,350.0,the number of berries,36.0,6.0,6.0
0,count_25_149_2019_10_02_4864_1824_608.png,25,52.0,0.45,350.0,the number of berries,729.0,27.0,27.0
0,count_25_151_2019_10_02_4864_1368_3648.png,25,50.0,0.45,350.0,the number of berries,625.0,25.0,25.0
0,count_25_152_2019_10_02_4864_1824_00.png,25,52.0,0.45,350.0,the number of berries,729.0,27.0,27.0
0,count_25_153_2019_10_02_4864_00_4256.png,25,2.0,0.45,350.0,the number of berries,529.0,23.0,-23.0
0,count_25_153_2019_10_02_4864_3192_3040.png,25,10.0,0.45,350.0,the number of berries,225.0,15.0,-15.0
0,count_25_154_2019_10_02_4864_00_00.png,25,17.0,0.45,350.0,the number of berries,64.0,8.0,-8.0
0,count_25_156_2019_10_02_4864_00_2432.png,25,21.0,0.45,350.0,the number of berries,16.0,4.0,-4.0
0,count_25_157_2019_10_02_4864_00_2432.png,25,13.0,0.45,350.0,the number of berries,144.0,12.0,-12.0
0,count_25_157_2019_10_02_4864_456_608.png,25,28.0,0.45,350.0,the number of berries,9.0,3.0,3.0
0,count_25_160_2019_10_02_4864_3192_00.png,25,39.0,0.45,350.0,the number of berries,196.0,14.0,14.0
0,count_25_164_2019_10_02_4864_1368_3648.png,25,40.0,0.45,350.0,the number of berries,225.0,15.0,15.0
0,count_25_165_2019_10_02_4864_456_608.png,25,14.0,0.45,350.0,the number of berries,121.0,11.0,-11.0
0,count_25_166_2019_10_02_4864_00_4256.png,25,12.0,0.45,350.0,the number of berries,169.0,13.0,-13.0
0,count_25_167_2019_10_02_4864_1824_4256.png,25,29.0,0.45,350.0,the number of berries,16.0,4.0,4.0
0,count_25_297_2019_09_11_4864_00_00.png,25,2.0,0.45,350.0,the number of berries,529.0,23.0,-23.0
0,count_25_332_2019_09_11_4864_00_3040.png,25,29.0,0.45,350.0,the number of berries,16.0,4.0,4.0
0,count_26_108_2019_10_02_4864_00_00.png,26,5.0,0.45,350.0,the number of berries,441.0,21.0,-21.0
0,count_26_108_2019_10_02_4864_00_4256.png,26,36.0,0.45,350.0,the number of berries,100.0,10.0,10.0
0,count_26_109_2019_10_02_4864_00_4256.png,26,19.0,0.45,350.0,the number of berries,49.0,7.0,-7.0
0,count_26_109_2019_10_02_4864_1368_3040.png,26,68.0,0.45,350.0,the number of berries,1764.0,42.0,42.0
0,count_26_109_2019_10_02_4864_456_1216.png,26,19.0,0.45,350.0,the number of berries,49.0,7.0,-7.0
0,count_26_110_2019_10_02_4864_1824_2432.png,26,36.0,0.45,350.0,the number of berries,100.0,10.0,10.0
0,count_26_110_2019_10_02_4864_2280_3040.png,26,22.0,0.45,350.0,the number of berries,16.0,4.0,-4.0
0,count_26_111_2019_10_02_4864_1368_1216.png,26,31.0,0.45,350.0,the number of berries,25.0,5.0,5.0
0,count_26_112_2019_10_02_4864_2280_3040.png,26,19.0,0.45,350.0,the number of berries,49.0,7.0,-7.0
0,count_26_112_2019_10_02_4864_2736_1216.png,26,54.0,0.45,350.0,the number of berries,784.0,28.0,28.0
0,count_26_112_2019_10_02_4864_2736_3040.png,26,29.0,0.45,350.0,the number of berries,9.0,3.0,3.0
0,count_26_113_2019_10_02_4864_3192_1216.png,26,52.0,0.45,350.0,the number of berries,676.0,26.0,26.0
0,count_26_115_2019_10_02_4864_1368_1216.png,26,29.0,0.45,350.0,the number of berries,9.0,3.0,3.0
0,count_26_115_2019_10_02_4864_1824_1824.png,26,34.0,0.45,350.0,the number of berries,64.0,8.0,8.0
0,count_26_116_2019_10_02_4864_3192_1824.png,26,20.0,0.45,350.0,the number of berries,36.0,6.0,-6.0
0,count_26_118_2019_10_02_4864_1824_608.png,26,22.0,0.45,350.0,the number of berries,16.0,4.0,-4.0
0,count_26_118_2019_10_02_4864_2280_608.png,26,23.0,0.45,350.0,the number of berries,9.0,3.0,-3.0
0,count_26_118_2019_10_02_4864_2736_2432.png,26,35.0,0.45,350.0,the number of berries,81.0,9.0,9.0
0,count_26_119_2019_10_02_4864_456_1216.png,26,32.0,0.45,350.0,the number of berries,36.0,6.0,6.0
0,count_26_119_2019_10_02_4864_456_608.png,26,21.0,0.45,350.0,the number of berries,25.0,5.0,-5.0
0,count_26_120_2019_10_02_4864_00_3648.png,26,12.0,0.45,350.0,the number of berries,196.0,14.0,-14.0
0,count_26_120_2019_10_02_4864_3192_1824.png,26,24.0,0.45,350.0,the number of berries,4.0,2.0,-2.0
0,count_26_121_2019_10_02_4864_00_2432.png,26,63.0,0.45,350.0,the number of berries,1369.0,37.0,37.0
0,count_26_121_2019_10_02_4864_1824_3648.png,26,32.0,0.45,350.0,the number of berries,36.0,6.0,6.0
0,count_26_124_2019_10_02_4864_1824_608.png,26,12.0,0.45,350.0,the number of berries,196.0,14.0,-14.0
0,count_26_126_2019_10_02_4864_2280_1216.png,26,65.0,0.45,350.0,the number of berries,1521.0,39.0,39.0
0,count_26_127_2019_10_02_4864_1824_4256.png,26,11.0,0.45,350.0,the number of berries,225.0,15.0,-15.0
0,count_26_127_2019_10_02_4864_2280_1216.png,26,33.0,0.45,350.0,the number of berries,49.0,7.0,7.0
0,count_26_127_2019_10_02_4864_3192_3040.png,26,52.0,0.45,350.0,the number of berries,676.0,26.0,26.0
0,count_26_128_2019_10_02_4864_1824_2432.png,26,48.0,0.45,350.0,the number of berries,484.0,22.0,22.0
0,count_26_129_2019_10_02_4864_3192_1824.png,26,30.0,0.45,350.0,the number of berries,16.0,4.0,4.0
0,count_26_129_2019_10_02_4864_3192_3648.png,26,22.0,0.45,350.0,the number of berries,16.0,4.0,-4.0
0,count_26_132_2019_10_02_4864_1368_1216.png,26,17.0,0.45,350.0,the number of berries,81.0,9.0,-9.0
0,count_26_132_2019_10_02_4864_2280_3040.png,26,10.0,0.45,350.0,the number of berries,256.0,16.0,-16.0
0,count_26_132_2019_10_02_4864_912_1824.png,26,18.0,0.45,350.0,the number of berries,64.0,8.0,-8.0
0,count_26_135_2019_10_02_4864_912_4256.png,26,71.0,0.45,350.0,the number of berries,2025.0,45.0,45.0
