,img,exp_val,clus_pred,treshold,kern_size,text,clus-error,delta_bacche_abs,delta_bacche
0,count_18_131_2019_10_02_4864_00_2432.png,18,29.0,0.45,350.0,the number of berries,121.0,11.0,11.0
0,count_18_131_2019_10_02_4864_00_608.png,18,74.0,0.45,350.0,the number of berries,3136.0,56.0,56.0
0,count_18_131_2019_10_02_4864_1824_00.png,18,36.0,0.45,350.0,the number of berries,324.0,18.0,18.0
0,count_18_132_2019_10_02_4864_456_608.png,18,30.0,0.45,350.0,the number of berries,144.0,12.0,12.0
0,count_18_135_2019_10_02_4864_3192_1824.png,18,87.0,0.45,350.0,the number of berries,4761.0,69.0,69.0
0,count_18_137_2019_10_02_4864_2736_4256.png,18,25.0,0.45,350.0,the number of berries,49.0,7.0,7.0
0,count_18_140_2019_10_02_4864_2736_1216.png,18,19.0,0.45,350.0,the number of berries,1.0,1.0,1.0
0,count_18_141_2019_10_02_4864_2280_4256.png,18,60.0,0.45,350.0,the number of berries,1764.0,42.0,42.0
0,count_18_143_2019_10_02_4864_1824_4256.png,18,82.0,0.45,350.0,the number of berries,4096.0,64.0,64.0
0,count_18_143_2019_10_02_4864_2736_00.png,18,42.0,0.45,350.0,the number of berries,576.0,24.0,24.0
0,count_18_144_2019_10_02_4864_3192_1824.png,18,53.0,0.45,350.0,the number of berries,1225.0,35.0,35.0
0,count_18_144_2019_10_02_4864_912_3040.png,18,31.0,0.45,350.0,the number of berries,169.0,13.0,13.0
0,count_18_151_2019_10_02_4864_2280_4256.png,18,9.0,0.45,350.0,the number of berries,81.0,9.0,-9.0
0,count_18_151_2019_10_02_4864_456_4256.png,18,20.0,0.45,350.0,the number of berries,4.0,2.0,2.0
0,count_18_152_2019_10_02_4864_912_00.png,18,27.0,0.45,350.0,the number of berries,81.0,9.0,9.0
0,count_18_163_2019_10_02_4864_00_00.png,18,16.0,0.45,350.0,the number of berries,4.0,2.0,-2.0
0,count_18_163_2019_10_02_4864_456_4256.png,18,23.0,0.45,350.0,the number of berries,25.0,5.0,5.0
0,count_19_108_2019_10_02_4864_00_2432.png,19,33.0,0.45,350.0,the number of berries,196.0,14.0,14.0
0,count_19_109_2019_10_02_4864_1368_1824.png,19,16.0,0.45,350.0,the number of berries,9.0,3.0,-3.0
0,count_19_110_2019_10_02_4864_00_1824.png,19,18.0,0.45,350.0,the number of berries,1.0,1.0,-1.0
0,count_19_113_2019_10_02_4864_00_00.png,19,15.0,0.45,350.0,the number of berries,16.0,4.0,-4.0
0,count_19_114_2019_10_02_4864_00_3648.png,19,74.0,0.45,350.0,the number of berries,3025.0,55.0,55.0
0,count_19_115_2019_10_02_4864_00_608.png,19,69.0,0.45,350.0,the number of berries,2500.0,50.0,50.0
0,count_19_115_2019_10_02_4864_2736_1216.png,19,28.0,0.45,350.0,the number of berries,81.0,9.0,9.0
0,count_19_115_2019_10_02_4864_3192_1824.png,19,40.0,0.45,350.0,the number of berries,441.0,21.0,21.0
0,count_19_115_2019_10_02_4864_3192_3648.png,19,36.0,0.45,350.0,the number of berries,289.0,17.0,17.0
0,count_19_116_2019_10_02_4864_2736_00.png,19,57.0,0.45,350.0,the number of berries,1444.0,38.0,38.0
0,count_19_119_2019_10_02_4864_2736_1216.png,19,18.0,0.45,350.0,the number of berries,1.0,1.0,-1.0
0,count_19_120_2019_10_02_4864_2736_4256.png,19,25.0,0.45,350.0,the number of berries,36.0,6.0,6.0
0,count_19_122_2019_10_02_4864_1824_2432.png,19,27.0,0.45,350.0,the number of berries,64.0,8.0,8.0
0,count_19_122_2019_10_02_4864_912_3040.png,19,20.0,0.45,350.0,the number of berries,1.0,1.0,1.0
0,count_19_125_2019_10_02_4864_00_2432.png,19,25.0,0.45,350.0,the number of berries,36.0,6.0,6.0
0,count_19_125_2019_10_02_4864_1824_3648.png,19,28.0,0.45,350.0,the number of berries,81.0,9.0,9.0
0,count_19_125_2019_10_02_4864_2736_3040.png,19,11.0,0.45,350.0,the number of berries,64.0,8.0,-8.0
0,count_19_125_2019_10_02_4864_3192_1824.png,19,42.0,0.45,350.0,the number of berries,529.0,23.0,23.0
0,count_19_128_2019_10_02_4864_456_608.png,19,23.0,0.45,350.0,the number of berries,16.0,4.0,4.0
0,count_19_129_2019_10_02_4864_2280_4256.png,19,28.0,0.45,350.0,the number of berries,81.0,9.0,9.0
0,count_19_130_2019_10_02_4864_1368_3040.png,19,78.0,0.45,350.0,the number of berries,3481.0,59.0,59.0
0,count_19_130_2019_10_02_4864_456_1216.png,19,18.0,0.45,350.0,the number of berries,1.0,1.0,-1.0
0,count_19_133_2019_10_02_4864_912_3040.png,19,22.0,0.45,350.0,the number of berries,9.0,3.0,3.0
0,count_19_136_2019_10_02_4864_1824_608.png,19,53.0,0.45,350.0,the number of berries,1156.0,34.0,34.0
0,count_19_137_2019_10_02_4864_3192_1216.png,19,49.0,0.45,350.0,the number of berries,900.0,30.0,30.0
0,count_19_138_2019_10_02_4864_1824_00.png,19,46.0,0.45,350.0,the number of berries,729.0,27.0,27.0
0,count_19_139_2019_10_02_4864_00_1824.png,19,25.0,0.45,350.0,the number of berries,36.0,6.0,6.0
0,count_19_140_2019_10_02_4864_00_00.png,19,13.0,0.45,350.0,the number of berries,36.0,6.0,-6.0
0,count_19_141_2019_10_02_4864_2736_4256.png,19,31.0,0.45,350.0,the number of berries,144.0,12.0,12.0
0,count_19_141_2019_10_02_4864_3192_1824.png,19,60.0,0.45,350.0,the number of berries,1681.0,41.0,41.0
0,count_19_142_2019_10_02_4864_00_00.png,19,23.0,0.45,350.0,the number of berries,16.0,4.0,4.0
0,count_19_146_2019_10_02_4864_3192_3040.png,19,22.0,0.45,350.0,the number of berries,9.0,3.0,3.0
0,count_19_147_2019_10_02_4864_00_2432.png,19,59.0,0.45,350.0,the number of berries,1600.0,40.0,40.0
0,count_19_147_2019_10_02_4864_3192_00.png,19,8.0,0.45,350.0,the number of berries,121.0,11.0,-11.0
0,count_19_148_2019_10_02_4864_456_4256.png,19,59.0,0.45,350.0,the number of berries,1600.0,40.0,40.0
0,count_19_149_2019_10_02_4864_00_608.png,19,23.0,0.45,350.0,the number of berries,16.0,4.0,4.0
0,count_19_153_2019_10_02_4864_1824_00.png,19,52.0,0.45,350.0,the number of berries,1089.0,33.0,33.0
0,count_19_154_2019_10_02_4864_1368_00.png,19,18.0,0.45,350.0,the number of berries,1.0,1.0,-1.0
0,count_19_165_2019_10_02_4864_1368_00.png,19,6.0,0.45,350.0,the number of berries,169.0,13.0,-13.0
0,count_19_165_2019_10_02_4864_1824_00.png,19,12.0,0.45,350.0,the number of berries,49.0,7.0,-7.0
0,count_1_109_2019_10_02_4864_3192_1216.png,1,45.0,0.45,350.0,the number of berries,1936.0,44.0,44.0
0,count_1_120_2019_10_02_4864_456_608.png,1,10.0,0.45,350.0,the number of berries,81.0,9.0,9.0
0,count_20_108_2019_10_02_4864_00_00.png,20,11.0,0.45,350.0,the number of berries,81.0,9.0,-9.0
0,count_20_109_2019_10_02_4864_1824_4256.png,20,90.0,0.45,350.0,the number of berries,4900.0,70.0,70.0
0,count_20_111_2019_10_02_4864_00_2432.png,20,11.0,0.45,350.0,the number of berries,81.0,9.0,-9.0
0,count_20_111_2019_10_02_4864_2736_1216.png,20,32.0,0.45,350.0,the number of berries,144.0,12.0,12.0
0,count_20_112_2019_10_02_4864_1824_1824.png,20,85.0,0.45,350.0,the number of berries,4225.0,65.0,65.0
0,count_20_115_2019_10_02_4864_2280_4256.png,20,69.0,0.45,350.0,the number of berries,2401.0,49.0,49.0
0,count_20_118_2019_10_02_4864_1368_3648.png,20,83.0,0.45,350.0,the number of berries,3969.0,63.0,63.0
0,count_20_119_2019_10_02_4864_00_4256.png,20,21.0,0.45,350.0,the number of berries,1.0,1.0,1.0
0,count_20_119_2019_10_02_4864_912_2432.png,20,69.0,0.45,350.0,the number of berries,2401.0,49.0,49.0
0,count_20_120_2019_10_02_4864_2280_2432.png,20,18.0,0.45,350.0,the number of berries,4.0,2.0,-2.0
0,count_20_120_2019_10_02_4864_3192_3040.png,20,6.0,0.45,350.0,the number of berries,196.0,14.0,-14.0
0,count_20_121_2019_10_02_4864_1824_00.png,20,12.0,0.45,350.0,the number of berries,64.0,8.0,-8.0
0,count_20_122_2019_10_02_4864_00_3648.png,20,11.0,0.45,350.0,the number of berries,81.0,9.0,-9.0
0,count_20_122_2019_10_02_4864_00_4256.png,20,7.0,0.45,350.0,the number of berries,169.0,13.0,-13.0
0,count_20_122_2019_10_02_4864_1824_00.png,20,112.0,0.45,350.0,the number of berries,8464.0,92.0,92.0
0,count_20_123_2019_10_02_4864_912_1216.png,20,30.0,0.45,350.0,the number of berries,100.0,10.0,10.0
0,count_20_126_2019_10_02_4864_1824_00.png,20,109.0,0.45,350.0,the number of berries,7921.0,89.0,89.0
0,count_20_127_2019_10_02_4864_456_2432.png,20,17.0,0.45,350.0,the number of berries,9.0,3.0,-3.0
0,count_20_128_2019_10_02_4864_1368_00.png,20,75.0,0.45,350.0,the number of berries,3025.0,55.0,55.0
0,count_20_130_2019_10_02_4864_00_2432.png,20,49.0,0.45,350.0,the number of berries,841.0,29.0,29.0
0,count_20_130_2019_10_02_4864_1824_00.png,20,17.0,0.45,350.0,the number of berries,9.0,3.0,-3.0
0,count_20_136_2019_10_02_4864_1368_00.png,20,51.0,0.45,350.0,the number of berries,961.0,31.0,31.0
0,count_20_136_2019_10_02_4864_3192_3040.png,20,15.0,0.45,350.0,the number of berries,25.0,5.0,-5.0
0,count_20_137_2019_10_02_4864_2280_4256.png,20,15.0,0.45,350.0,the number of berries,25.0,5.0,-5.0
0,count_20_138_2019_10_02_4864_912_00.png,20,18.0,0.45,350.0,the number of berries,4.0,2.0,-2.0
0,count_20_139_2019_10_02_4864_1368_00.png,20,39.0,0.45,350.0,the number of berries,361.0,19.0,19.0
0,count_20_139_2019_10_02_4864_456_4256.png,20,108.0,0.45,350.0,the number of berries,7744.0,88.0,88.0
0,count_20_144_2019_10_02_4864_456_608.png,20,45.0,0.45,350.0,the number of berries,625.0,25.0,25.0
0,count_20_147_2019_10_02_4864_1824_608.png,20,73.0,0.45,350.0,the number of berries,2809.0,53.0,53.0
0,count_20_147_2019_10_02_4864_2280_1216.png,20,53.0,0.45,350.0,the number of berries,1089.0,33.0,33.0
0,count_20_147_2019_10_02_4864_2280_4256.png,20,39.0,0.45,350.0,the number of berries,361.0,19.0,19.0
0,count_20_147_2019_10_02_4864_3192_3648.png,20,12.0,0.45,350.0,the number of berries,64.0,8.0,-8.0
0,count_20_152_2019_10_02_4864_1368_00.png,20,24.0,0.45,350.0,the number of berries,16.0,4.0,4.0
0,count_20_153_2019_10_02_4864_3192_1824.png,20,8.0,0.45,350.0,the number of berries,144.0,12.0,-12.0
0,count_20_162_2019_10_02_4864_912_00.png,20,41.0,0.45,350.0,the number of berries,441.0,21.0,21.0
0,count_20_165_2019_10_02_4864_00_00.png,20,9.0,0.45,350.0,the number of berries,121.0,11.0,-11.0
0,count_21_108_2019_10_02_4864_3192_00.png,21,35.0,0.45,350.0,the number of berries,196.0,14.0,14.0
0,count_21_109_2019_10_02_4864_00_3648.png,21,27.0,0.45,350.0,the number of berries,36.0,6.0,6.0
0,count_21_110_2019_10_02_4864_00_608.png,21,21.0,0.45,350.0,the number of berries,0.0,0.0,0.0
0,count_21_110_2019_10_02_4864_2736_3040.png,21,58.0,0.45,350.0,the number of berries,1369.0,37.0,37.0
0,count_21_111_2019_10_02_4864_00_3648.png,21,16.0,0.45,350.0,the number of berries,25.0,5.0,-5.0
0,count_21_111_2019_10_02_4864_1824_00.png,21,70.0,0.45,350.0,the number of berries,2401.0,49.0,49.0
0,count_21_115_2019_10_02_4864_3192_3040.png,21,45.0,0.45,350.0,the number of berries,576.0,24.0,24.0
0,count_21_116_2019_10_02_4864_912_3040.png,21,11.0,0.45,350.0,the number of berries,100.0,10.0,-10.0
0,count_21_118_2019_10_02_4864_2736_1216.png,21,10.0,0.45,350.0,the number of berries,121.0,11.0,-11.0
0,count_21_119_2019_10_02_4864_2736_3040.png,21,19.0,0.45,350.0,the number of berries,4.0,2.0,-2.0
0,count_21_122_2019_10_02_4864_1368_3648.png,21,40.0,0.45,350.0,the number of berries,361.0,19.0,19.0
0,count_21_122_2019_10_02_4864_1824_1824.png,21,22.0,0.45,350.0,the number of berries,1.0,1.0,1.0
0,count_21_123_2019_10_02_4864_1368_00.png,21,79.0,0.45,350.0,the number of berries,3364.0,58.0,58.0
0,count_21_129_2019_10_02_4864_456_2432.png,21,23.0,0.45,350.0,the number of berries,4.0,2.0,2.0
0,count_21_131_2019_10_02_4864_456_3040.png,21,33.0,0.45,350.0,the number of berries,144.0,12.0,12.0
0,count_21_131_2019_10_02_4864_456_608.png,21,11.0,0.45,350.0,the number of berries,100.0,10.0,-10.0
0,count_21_132_2019_10_02_4864_1824_3648.png,21,4.0,0.45,350.0,the number of berries,289.0,17.0,-17.0
0,count_21_132_2019_10_02_4864_3192_00.png,21,39.0,0.45,350.0,the number of berries,324.0,18.0,18.0
0,count_21_133_2019_10_02_4864_456_2432.png,21,27.0,0.45,350.0,the number of berries,36.0,6.0,6.0
0,count_21_133_2019_10_02_4864_912_00.png,21,31.0,0.45,350.0,the number of berries,100.0,10.0,10.0
0,count_21_135_2019_10_02_4864_456_4256.png,21,28.0,0.45,350.0,the number of berries,49.0,7.0,7.0
0,count_21_136_2019_10_02_4864_2280_608.png,21,68.0,0.45,350.0,the number of berries,2209.0,47.0,47.0
0,count_21_138_2019_10_02_4864_00_1824.png,21,39.0,0.45,350.0,the number of berries,324.0,18.0,18.0
0,count_21_138_2019_10_02_4864_1824_3648.png,21,50.0,0.45,350.0,the number of berries,841.0,29.0,29.0
0,count_21_138_2019_10_02_4864_3192_3648.png,21,32.0,0.45,350.0,the number of berries,121.0,11.0,11.0
0,count_21_141_2019_10_02_4864_3192_00.png,21,45.0,0.45,350.0,the number of berries,576.0,24.0,24.0
0,count_21_143_2019_10_02_4864_2280_4256.png,21,35.0,0.45,350.0,the number of berries,196.0,14.0,14.0
0,count_21_146_2019_10_02_4864_00_3648.png,21,29.0,0.45,350.0,the number of berries,64.0,8.0,8.0
0,count_21_146_2019_10_02_4864_456_4256.png,21,41.0,0.45,350.0,the number of berries,400.0,20.0,20.0
0,count_21_147_2019_10_02_4864_1824_1824.png,21,42.0,0.45,350.0,the number of berries,441.0,21.0,21.0
0,count_21_147_2019_10_02_4864_912_4256.png,21,61.0,0.45,350.0,the number of berries,1600.0,40.0,40.0
0,count_21_148_2019_10_02_4864_2280_608.png,21,35.0,0.45,350.0,the number of berries,196.0,14.0,14.0
0,count_21_148_2019_10_02_4864_2736_1216.png,21,43.0,0.45,350.0,the number of berries,484.0,22.0,22.0
0,count_21_148_2019_10_02_4864_912_1216.png,21,42.0,0.45,350.0,the number of berries,441.0,21.0,21.0
0,count_21_149_2019_10_02_4864_1824_3648.png,21,99.0,0.45,350.0,the number of berries,6084.0,78.0,78.0
0,count_21_149_2019_10_02_4864_3192_3648.png,21,29.0,0.45,350.0,the number of berries,64.0,8.0,8.0
0,count_21_149_2019_10_02_4864_456_608.png,21,31.0,0.45,350.0,the number of berries,100.0,10.0,10.0
0,count_21_150_2019_10_02_4864_1368_00.png,21,69.0,0.45,350.0,the number of berries,2304.0,48.0,48.0
0,count_21_151_2019_10_02_4864_456_1216.png,21,16.0,0.45,350.0,the number of berries,25.0,5.0,-5.0
0,count_21_155_2019_10_02_4864_3192_1216.png,21,28.0,0.45,350.0,the number of berries,49.0,7.0,7.0
0,count_21_163_2019_10_02_4864_3192_00.png,21,25.0,0.45,350.0,the number of berries,16.0,4.0,4.0
0,count_21_165_2019_10_02_4864_912_00.png,21,5.0,0.45,350.0,the number of berries,256.0,16.0,-16.0
0,count_22_110_2019_10_02_4864_1824_1824.png,22,36.0,0.45,350.0,the number of berries,196.0,14.0,14.0
0,count_22_110_2019_10_02_4864_3192_00.png,22,40.0,0.45,350.0,the number of berries,324.0,18.0,18.0
0,count_22_110_2019_10_02_4864_3192_1216.png,22,31.0,0.45,350.0,the number of berries,81.0,9.0,9.0
0,count_22_111_2019_10_02_4864_456_1216.png,22,46.0,0.45,350.0,the number of berries,576.0,24.0,24.0
0,count_22_113_2019_10_02_4864_00_3648.png,22,58.0,0.45,350.0,the number of berries,1296.0,36.0,36.0
0,count_22_114_2019_10_02_4864_00_00.png,22,15.0,0.45,350.0,the number of berries,49.0,7.0,-7.0
0,count_22_114_2019_10_02_4864_1824_608.png,22,58.0,0.45,350.0,the number of berries,1296.0,36.0,36.0
0,count_22_114_2019_10_02_4864_3192_1824.png,22,70.0,0.45,350.0,the number of berries,2304.0,48.0,48.0
0,count_22_115_2019_10_02_4864_00_00.png,22,52.0,0.45,350.0,the number of berries,900.0,30.0,30.0
0,count_22_116_2019_10_02_4864_1824_2432.png,22,34.0,0.45,350.0,the number of berries,144.0,12.0,12.0
0,count_22_118_2019_10_02_4864_1824_3648.png,22,63.0,0.45,350.0,the number of berries,1681.0,41.0,41.0
0,count_22_118_2019_10_02_4864_2280_3040.png,22,40.0,0.45,350.0,the number of berries,324.0,18.0,18.0
0,count_22_119_2019_10_02_4864_1368_1216.png,22,19.0,0.45,350.0,the number of berries,9.0,3.0,-3.0
0,count_22_119_2019_10_02_4864_2280_608.png,22,14.0,0.45,350.0,the number of berries,64.0,8.0,-8.0
0,count_22_120_2019_10_02_4864_2736_2432.png,22,20.0,0.45,350.0,the number of berries,4.0,2.0,-2.0
0,count_22_121_2019_10_02_4864_456_3040.png,22,52.0,0.45,350.0,the number of berries,900.0,30.0,30.0
0,count_22_123_2019_10_02_4864_00_2432.png,22,0.0,0.45,350.0,the number of berries,484.0,22.0,-22.0
0,count_22_123_2019_10_02_4864_2280_608.png,22,52.0,0.45,350.0,the number of berries,900.0,30.0,30.0
0,count_22_123_2019_10_02_4864_2736_1216.png,22,38.0,0.45,350.0,the number of berries,256.0,16.0,16.0
0,count_22_124_2019_10_02_4864_1824_1824.png,22,13.0,0.45,350.0,the number of berries,81.0,9.0,-9.0
0,count_22_127_2019_10_02_4864_00_00.png,22,24.0,0.45,350.0,the number of berries,4.0,2.0,2.0
0,count_22_127_2019_10_02_4864_912_2432.png,22,17.0,0.45,350.0,the number of berries,25.0,5.0,-5.0
0,count_22_129_2019_10_02_4864_3192_3040.png,22,32.0,0.45,350.0,the number of berries,100.0,10.0,10.0
0,count_22_130_2019_10_02_4864_912_2432.png,22,36.0,0.45,350.0,the number of berries,196.0,14.0,14.0
0,count_22_132_2019_10_02_4864_2736_00.png,22,58.0,0.45,350.0,the number of berries,1296.0,36.0,36.0
0,count_22_132_2019_10_02_4864_912_4256.png,22,6.0,0.45,350.0,the number of berries,256.0,16.0,-16.0
0,count_22_136_2019_10_02_4864_00_4256.png,22,53.0,0.45,350.0,the number of berries,961.0,31.0,31.0
0,count_22_136_2019_10_02_4864_2280_1216.png,22,53.0,0.45,350.0,the number of berries,961.0,31.0,31.0
0,count_22_138_2019_10_02_4864_1824_1824.png,22,59.0,0.45,350.0,the number of berries,1369.0,37.0,37.0
0,count_22_138_2019_10_02_4864_912_4256.png,22,123.0,0.45,350.0,the number of berries,10201.0,101.0,101.0
0,count_22_139_2019_10_02_4864_1824_00.png,22,28.0,0.45,350.0,the number of berries,36.0,6.0,6.0
0,count_22_139_2019_10_02_4864_3192_00.png,22,22.0,0.45,350.0,the number of berries,0.0,0.0,0.0
0,count_22_142_2019_10_02_4864_3192_3648.png,22,28.0,0.45,350.0,the number of berries,36.0,6.0,6.0
0,count_22_143_2019_10_02_4864_912_4256.png,22,62.0,0.45,350.0,the number of berries,1600.0,40.0,40.0
0,count_22_147_2019_10_02_4864_00_608.png,22,9.0,0.45,350.0,the number of berries,169.0,13.0,-13.0
0,count_22_149_2019_10_02_4864_1368_00.png,22,74.0,0.45,350.0,the number of berries,2704.0,52.0,52.0
0,count_22_152_2019_10_02_4864_00_608.png,22,18.0,0.45,350.0,the number of berries,16.0,4.0,-4.0
0,count_22_159_2019_10_02_4864_00_4256.png,22,10.0,0.45,350.0,the number of berries,144.0,12.0,-12.0
0,count_22_159_2019_10_02_4864_00_608.png,22,14.0,0.45,350.0,the number of berries,64.0,8.0,-8.0
0,count_23_108_2019_10_02_4864_2736_4256.png,23,25.0,0.45,350.0,the number of berries,4.0,2.0,2.0
0,count_23_110_2019_10_02_4864_1368_3648.png,23,43.0,0.45,350.0,the number of berries,400.0,20.0,20.0
0,count_23_110_2019_10_02_4864_1824_4256.png,23,22.0,0.45,350.0,the number of berries,1.0,1.0,-1.0
0,count_23_110_2019_10_02_4864_3192_1824.png,23,52.0,0.45,350.0,the number of berries,841.0,29.0,29.0
0,count_23_110_2019_10_02_4864_456_1216.png,23,44.0,0.45,350.0,the number of berries,441.0,21.0,21.0
0,count_23_111_2019_10_02_4864_1368_1824.png,23,55.0,0.45,350.0,the number of berries,1024.0,32.0,32.0
0,count_23_112_2019_10_02_4864_2736_4256.png,23,11.0,0.45,350.0,the number of berries,144.0,12.0,-12.0
0,count_23_118_2019_10_02_4864_1824_4256.png,23,80.0,0.45,350.0,the number of berries,3249.0,57.0,57.0
0,count_23_118_2019_10_02_4864_456_4256.png,23,70.0,0.45,350.0,the number of berries,2209.0,47.0,47.0
0,count_23_123_2019_10_02_4864_1368_1216.png,23,47.0,0.45,350.0,the number of berries,576.0,24.0,24.0
0,count_23_123_2019_10_02_4864_3192_1824.png,23,28.0,0.45,350.0,the number of berries,25.0,5.0,5.0
0,count_23_124_2019_10_02_4864_1824_3648.png,23,12.0,0.45,350.0,the number of berries,121.0,11.0,-11.0
0,count_23_125_2019_10_02_4864_2280_3040.png,23,16.0,0.45,350.0,the number of berries,49.0,7.0,-7.0
0,count_23_126_2019_10_02_4864_00_1824.png,23,10.0,0.45,350.0,the number of berries,169.0,13.0,-13.0
0,count_23_126_2019_10_02_4864_456_3040.png,23,8.0,0.45,350.0,the number of berries,225.0,15.0,-15.0
0,count_23_127_2019_10_02_4864_2280_608.png,23,47.0,0.45,350.0,the number of berries,576.0,24.0,24.0
0,count_23_128_2019_10_02_4864_2736_4256.png,23,24.0,0.45,350.0,the number of berries,1.0,1.0,1.0
0,count_23_128_2019_10_02_4864_912_3040.png,23,26.0,0.45,350.0,the number of berries,9.0,3.0,3.0
0,count_23_131_2019_10_02_4864_00_1824.png,23,15.0,0.45,350.0,the number of berries,64.0,8.0,-8.0
0,count_23_132_2019_10_02_4864_2280_4256.png,23,11.0,0.45,350.0,the number of berries,144.0,12.0,-12.0
0,count_23_133_2019_10_02_4864_456_3040.png,23,17.0,0.45,350.0,the number of berries,36.0,6.0,-6.0
0,count_23_134_2019_10_02_4864_00_608.png,23,25.0,0.45,350.0,the number of berries,4.0,2.0,2.0
0,count_23_136_2019_10_02_4864_912_4256.png,23,57.0,0.45,350.0,the number of berries,1156.0,34.0,34.0
0,count_23_141_2019_10_02_4864_456_4256.png,23,24.0,0.45,350.0,the number of berries,1.0,1.0,1.0
0,count_23_144_2019_10_02_4864_00_2432.png,23,43.0,0.45,350.0,the number of berries,400.0,20.0,20.0
0,count_23_144_2019_10_02_4864_2736_3040.png,23,73.0,0.45,350.0,the number of berries,2500.0,50.0,50.0
0,count_23_144_2019_10_02_4864_456_2432.png,23,32.0,0.45,350.0,the number of berries,81.0,9.0,9.0
0,count_23_145_2019_10_02_4864_00_00.png,23,25.0,0.45,350.0,the number of berries,4.0,2.0,2.0
0,count_23_146_2019_10_02_4864_2736_4256.png,23,37.0,0.45,350.0,the number of berries,196.0,14.0,14.0
0,count_23_146_2019_10_02_4864_3192_00.png,23,16.0,0.45,350.0,the number of berries,49.0,7.0,-7.0
0,count_23_148_2019_10_02_4864_1824_1824.png,23,36.0,0.45,350.0,the number of berries,169.0,13.0,13.0
0,count_23_150_2019_10_02_4864_1824_608.png,23,78.0,0.45,350.0,the number of berries,3025.0,55.0,55.0
0,count_23_151_2019_10_02_4864_912_1216.png,23,30.0,0.45,350.0,the number of berries,49.0,7.0,7.0
0,count_23_152_2019_10_02_4864_1824_3648.png,23,19.0,0.45,350.0,the number of berries,16.0,4.0,-4.0
0,count_23_155_2019_10_02_4864_00_4256.png,23,43.0,0.45,350.0,the number of berries,400.0,20.0,20.0
0,count_23_157_2019_10_02_4864_2736_00.png,23,6.0,0.45,350.0,the number of berries,289.0,17.0,-17.0
0,count_23_157_2019_10_02_4864_912_00.png,23,10.0,0.45,350.0,the number of berries,169.0,13.0,-13.0
0,count_23_160_2019_10_02_4864_00_3648.png,23,10.0,0.45,350.0,the number of berries,169.0,13.0,-13.0
0,count_24_108_2019_10_02_4864_00_608.png,24,25.0,0.45,350.0,the number of berries,1.0,1.0,1.0
0,count_24_110_2019_10_02_4864_912_1216.png,24,42.0,0.45,350.0,the number of berries,324.0,18.0,18.0
0,count_24_111_2019_10_02_4864_2280_3040.png,24,18.0,0.45,350.0,the number of berries,36.0,6.0,-6.0
0,count_24_111_2019_10_02_4864_3192_1216.png,24,52.0,0.45,350.0,the number of berries,784.0,28.0,28.0
0,count_24_115_2019_10_02_4864_00_4256.png,24,48.0,0.45,350.0,the number of berries,576.0,24.0,24.0
0,count_24_116_2019_10_02_4864_00_608.png,24,21.0,0.45,350.0,the number of berries,9.0,3.0,-3.0
0,count_24_116_2019_10_02_4864_912_1216.png,24,57.0,0.45,350.0,the number of berries,1089.0,33.0,33.0
0,count_24_118_2019_10_02_4864_2280_2432.png,24,11.0,0.45,350.0,the number of berries,169.0,13.0,-13.0
0,count_24_118_2019_10_02_4864_456_2432.png,24,66.0,0.45,350.0,the number of berries,1764.0,42.0,42.0
0,count_24_120_2019_10_02_4864_3192_3648.png,24,23.0,0.45,350.0,the number of berries,1.0,1.0,-1.0
0,count_24_121_2019_10_02_4864_456_1216.png,24,38.0,0.45,350.0,the number of berries,196.0,14.0,14.0
0,count_24_121_2019_10_02_4864_456_608.png,24,52.0,0.45,350.0,the number of berries,784.0,28.0,28.0
0,count_24_122_2019_10_02_4864_2736_2432.png,24,46.0,0.45,350.0,the number of berries,484.0,22.0,22.0
0,count_24_124_2019_10_02_4864_00_4256.png,24,6.0,0.45,350.0,the number of berries,324.0,18.0,-18.0
0,count_24_125_2019_10_02_4864_00_00.png,24,9.0,0.45,350.0,the number of berries,225.0,15.0,-15.0
0,count_24_125_2019_10_02_4864_3192_3648.png,24,30.0,0.45,350.0,the number of berries,36.0,6.0,6.0
0,count_24_126_2019_10_02_4864_1824_1824.png,24,17.0,0.45,350.0,the number of berries,49.0,7.0,-7.0
0,count_24_127_2019_10_02_4864_1368_3040.png,24,12.0,0.45,350.0,the number of berries,144.0,12.0,-12.0
0,count_24_127_2019_10_02_4864_1824_1824.png,24,45.0,0.45,350.0,the number of berries,441.0,21.0,21.0
0,count_24_129_2019_10_02_4864_2736_2432.png,24,23.0,0.45,350.0,the number of berries,1.0,1.0,-1.0
0,count_24_130_2019_10_02_4864_1368_00.png,24,14.0,0.45,350.0,the number of berries,100.0,10.0,-10.0
0,count_24_130_2019_10_02_4864_1824_2432.png,24,32.0,0.45,350.0,the number of berries,64.0,8.0,8.0
0,count_24_132_2019_10_02_4864_456_1216.png,24,13.0,0.45,350.0,the number of berries,121.0,11.0,-11.0
0,count_24_135_2019_10_02_4864_2736_00.png,24,79.0,0.45,350.0,the number of berries,3025.0,55.0,55.0
0,count_24_136_2019_10_02_4864_3192_1824.png,24,20.0,0.45,350.0,the number of berries,16.0,4.0,-4.0
0,count_24_140_2019_10_02_4864_1824_1824.png,24,34.0,0.45,350.0,the number of berries,100.0,10.0,10.0
0,count_24_141_2019_10_02_4864_1824_00.png,24,44.0,0.45,350.0,the number of berries,400.0,20.0,20.0
