,img,exp_val,clus_pred,treshold,kern_size,text,clus-error,delta_bacche_abs,delta_bacche
0,count_24_135_2019_10_02_4864_3192_3648.png,24,11.0,0.04,350.0,the number of berries,169.0,13.0,-13.0
0,count_24_135_2019_10_02_4864_3192_3648.png,24,9.0,0.045,350.0,the number of berries,225.0,15.0,-15.0
0,count_24_135_2019_10_02_4864_3192_3648.png,24,9.0,0.05,350.0,the number of berries,225.0,15.0,-15.0
0,count_24_135_2019_10_02_4864_3192_3648.png,24,8.0,0.055,350.0,the number of berries,256.0,16.0,-16.0
0,count_24_135_2019_10_02_4864_3192_3648.png,24,6.0,0.06,350.0,the number of berries,324.0,18.0,-18.0
0,count_24_135_2019_10_02_4864_3192_3648.png,24,6.0,0.065,350.0,the number of berries,324.0,18.0,-18.0
0,count_24_135_2019_10_02_4864_3192_3648.png,24,8.0,0.07,350.0,the number of berries,256.0,16.0,-16.0
0,count_24_135_2019_10_02_4864_3192_3648.png,24,8.0,0.075,350.0,the number of berries,256.0,16.0,-16.0
0,count_24_136_2019_10_02_4864_3192_1824.png,24,2.0,0.02,350.0,the number of berries,484.0,22.0,-22.0
0,count_24_136_2019_10_02_4864_3192_1824.png,24,7.0,0.025,350.0,the number of berries,289.0,17.0,-17.0
0,count_24_136_2019_10_02_4864_3192_1824.png,24,9.0,0.03,350.0,the number of berries,225.0,15.0,-15.0
0,count_24_136_2019_10_02_4864_3192_1824.png,24,6.0,0.035,350.0,the number of berries,324.0,18.0,-18.0
0,count_24_136_2019_10_02_4864_3192_1824.png,24,9.0,0.04,350.0,the number of berries,225.0,15.0,-15.0
0,count_24_136_2019_10_02_4864_3192_1824.png,24,8.0,0.045,350.0,the number of berries,256.0,16.0,-16.0
0,count_24_136_2019_10_02_4864_3192_1824.png,24,7.0,0.05,350.0,the number of berries,289.0,17.0,-17.0
0,count_24_136_2019_10_02_4864_3192_1824.png,24,4.0,0.055,350.0,the number of berries,400.0,20.0,-20.0
0,count_24_136_2019_10_02_4864_3192_1824.png,24,4.0,0.06,350.0,the number of berries,400.0,20.0,-20.0
0,count_24_136_2019_10_02_4864_3192_1824.png,24,5.0,0.065,350.0,the number of berries,361.0,19.0,-19.0
0,count_24_136_2019_10_02_4864_3192_1824.png,24,5.0,0.07,350.0,the number of berries,361.0,19.0,-19.0
0,count_24_136_2019_10_02_4864_3192_1824.png,24,9.0,0.075,350.0,the number of berries,225.0,15.0,-15.0
0,count_24_140_2019_10_02_4864_1824_1824.png,24,9.0,0.02,350.0,the number of berries,225.0,15.0,-15.0
0,count_24_140_2019_10_02_4864_1824_1824.png,24,6.0,0.025,350.0,the number of berries,324.0,18.0,-18.0
0,count_24_140_2019_10_02_4864_1824_1824.png,24,12.0,0.03,350.0,the number of berries,144.0,12.0,-12.0
0,count_24_140_2019_10_02_4864_1824_1824.png,24,17.0,0.035,350.0,the number of berries,49.0,7.0,-7.0
0,count_24_140_2019_10_02_4864_1824_1824.png,24,16.0,0.04,350.0,the number of berries,64.0,8.0,-8.0
0,count_24_140_2019_10_02_4864_1824_1824.png,24,12.0,0.045,350.0,the number of berries,144.0,12.0,-12.0
0,count_24_140_2019_10_02_4864_1824_1824.png,24,19.0,0.05,350.0,the number of berries,25.0,5.0,-5.0
0,count_24_140_2019_10_02_4864_1824_1824.png,24,21.0,0.055,350.0,the number of berries,9.0,3.0,-3.0
0,count_24_140_2019_10_02_4864_1824_1824.png,24,21.0,0.06,350.0,the number of berries,9.0,3.0,-3.0
0,count_24_140_2019_10_02_4864_1824_1824.png,24,35.0,0.065,350.0,the number of berries,121.0,11.0,11.0
0,count_24_140_2019_10_02_4864_1824_1824.png,24,45.0,0.07,350.0,the number of berries,441.0,21.0,21.0
0,count_24_140_2019_10_02_4864_1824_1824.png,24,47.0,0.075,350.0,the number of berries,529.0,23.0,23.0
0,count_24_141_2019_10_02_4864_1824_00.png,24,15.0,0.02,350.0,the number of berries,81.0,9.0,-9.0
0,count_24_141_2019_10_02_4864_1824_00.png,24,16.0,0.025,350.0,the number of berries,64.0,8.0,-8.0
0,count_24_141_2019_10_02_4864_1824_00.png,24,20.0,0.03,350.0,the number of berries,16.0,4.0,-4.0
0,count_24_141_2019_10_02_4864_1824_00.png,24,29.0,0.035,350.0,the number of berries,25.0,5.0,5.0
0,count_24_141_2019_10_02_4864_1824_00.png,24,35.0,0.04,350.0,the number of berries,121.0,11.0,11.0
0,count_24_141_2019_10_02_4864_1824_00.png,24,32.0,0.045,350.0,the number of berries,64.0,8.0,8.0
0,count_24_141_2019_10_02_4864_1824_00.png,24,33.0,0.05,350.0,the number of berries,81.0,9.0,9.0
0,count_24_141_2019_10_02_4864_1824_00.png,24,55.0,0.055,350.0,the number of berries,961.0,31.0,31.0
0,count_24_141_2019_10_02_4864_1824_00.png,24,56.0,0.06,350.0,the number of berries,1024.0,32.0,32.0
0,count_24_141_2019_10_02_4864_1824_00.png,24,56.0,0.065,350.0,the number of berries,1024.0,32.0,32.0
0,count_24_141_2019_10_02_4864_1824_00.png,24,61.0,0.07,350.0,the number of berries,1369.0,37.0,37.0
0,count_24_141_2019_10_02_4864_1824_00.png,24,64.0,0.075,350.0,the number of berries,1600.0,40.0,40.0
0,count_24_141_2019_10_02_4864_1824_4256.png,24,6.0,0.02,350.0,the number of berries,324.0,18.0,-18.0
0,count_24_141_2019_10_02_4864_1824_4256.png,24,5.0,0.025,350.0,the number of berries,361.0,19.0,-19.0
0,count_24_141_2019_10_02_4864_1824_4256.png,24,8.0,0.03,350.0,the number of berries,256.0,16.0,-16.0
0,count_24_141_2019_10_02_4864_1824_4256.png,24,10.0,0.035,350.0,the number of berries,196.0,14.0,-14.0
0,count_24_141_2019_10_02_4864_1824_4256.png,24,8.0,0.04,350.0,the number of berries,256.0,16.0,-16.0
0,count_24_141_2019_10_02_4864_1824_4256.png,24,8.0,0.045,350.0,the number of berries,256.0,16.0,-16.0
0,count_24_141_2019_10_02_4864_1824_4256.png,24,8.0,0.05,350.0,the number of berries,256.0,16.0,-16.0
0,count_24_141_2019_10_02_4864_1824_4256.png,24,7.0,0.055,350.0,the number of berries,289.0,17.0,-17.0
0,count_24_141_2019_10_02_4864_1824_4256.png,24,9.0,0.06,350.0,the number of berries,225.0,15.0,-15.0
0,count_24_141_2019_10_02_4864_1824_4256.png,24,8.0,0.065,350.0,the number of berries,256.0,16.0,-16.0
0,count_24_141_2019_10_02_4864_1824_4256.png,24,9.0,0.07,350.0,the number of berries,225.0,15.0,-15.0
0,count_24_141_2019_10_02_4864_1824_4256.png,24,12.0,0.075,350.0,the number of berries,144.0,12.0,-12.0
0,count_24_141_2019_10_02_4864_1824_608.png,24,3.0,0.02,350.0,the number of berries,441.0,21.0,-21.0
0,count_24_141_2019_10_02_4864_1824_608.png,24,4.0,0.025,350.0,the number of berries,400.0,20.0,-20.0
0,count_24_141_2019_10_02_4864_1824_608.png,24,3.0,0.03,350.0,the number of berries,441.0,21.0,-21.0
0,count_24_141_2019_10_02_4864_1824_608.png,24,2.0,0.035,350.0,the number of berries,484.0,22.0,-22.0
0,count_24_141_2019_10_02_4864_1824_608.png,24,2.0,0.04,350.0,the number of berries,484.0,22.0,-22.0
0,count_24_141_2019_10_02_4864_1824_608.png,24,3.0,0.045,350.0,the number of berries,441.0,21.0,-21.0
0,count_24_141_2019_10_02_4864_1824_608.png,24,4.0,0.05,350.0,the number of berries,400.0,20.0,-20.0
0,count_24_141_2019_10_02_4864_1824_608.png,24,4.0,0.055,350.0,the number of berries,400.0,20.0,-20.0
0,count_24_141_2019_10_02_4864_1824_608.png,24,5.0,0.06,350.0,the number of berries,361.0,19.0,-19.0
0,count_24_141_2019_10_02_4864_1824_608.png,24,5.0,0.065,350.0,the number of berries,361.0,19.0,-19.0
0,count_24_141_2019_10_02_4864_1824_608.png,24,5.0,0.07,350.0,the number of berries,361.0,19.0,-19.0
0,count_24_141_2019_10_02_4864_1824_608.png,24,6.0,0.075,350.0,the number of berries,324.0,18.0,-18.0
0,count_24_141_2019_10_02_4864_3192_3040.png,24,3.0,0.02,350.0,the number of berries,441.0,21.0,-21.0
0,count_24_141_2019_10_02_4864_3192_3040.png,24,3.0,0.025,350.0,the number of berries,441.0,21.0,-21.0
0,count_24_141_2019_10_02_4864_3192_3040.png,24,4.0,0.03,350.0,the number of berries,400.0,20.0,-20.0
0,count_24_141_2019_10_02_4864_3192_3040.png,24,3.0,0.035,350.0,the number of berries,441.0,21.0,-21.0
0,count_24_141_2019_10_02_4864_3192_3040.png,24,1.0,0.04,350.0,the number of berries,529.0,23.0,-23.0
0,count_24_141_2019_10_02_4864_3192_3040.png,24,2.0,0.045,350.0,the number of berries,484.0,22.0,-22.0
0,count_24_141_2019_10_02_4864_3192_3040.png,24,2.0,0.05,350.0,the number of berries,484.0,22.0,-22.0
0,count_24_141_2019_10_02_4864_3192_3040.png,24,3.0,0.055,350.0,the number of berries,441.0,21.0,-21.0
0,count_24_141_2019_10_02_4864_3192_3040.png,24,2.0,0.06,350.0,the number of berries,484.0,22.0,-22.0
0,count_24_141_2019_10_02_4864_3192_3040.png,24,4.0,0.065,350.0,the number of berries,400.0,20.0,-20.0
0,count_24_141_2019_10_02_4864_3192_3040.png,24,5.0,0.07,350.0,the number of berries,361.0,19.0,-19.0
0,count_24_141_2019_10_02_4864_3192_3040.png,24,4.0,0.075,350.0,the number of berries,400.0,20.0,-20.0
0,count_24_142_2019_10_02_4864_00_4256.png,24,3.0,0.02,350.0,the number of berries,441.0,21.0,-21.0
0,count_24_142_2019_10_02_4864_00_4256.png,24,3.0,0.025,350.0,the number of berries,441.0,21.0,-21.0
0,count_24_142_2019_10_02_4864_00_4256.png,24,3.0,0.03,350.0,the number of berries,441.0,21.0,-21.0
0,count_24_142_2019_10_02_4864_00_4256.png,24,6.0,0.035,350.0,the number of berries,324.0,18.0,-18.0
0,count_24_142_2019_10_02_4864_00_4256.png,24,3.0,0.04,350.0,the number of berries,441.0,21.0,-21.0
0,count_24_142_2019_10_02_4864_00_4256.png,24,3.0,0.045,350.0,the number of berries,441.0,21.0,-21.0
0,count_24_142_2019_10_02_4864_00_4256.png,24,2.0,0.05,350.0,the number of berries,484.0,22.0,-22.0
0,count_24_142_2019_10_02_4864_00_4256.png,24,4.0,0.055,350.0,the number of berries,400.0,20.0,-20.0
0,count_24_142_2019_10_02_4864_00_4256.png,24,4.0,0.06,350.0,the number of berries,400.0,20.0,-20.0
0,count_24_142_2019_10_02_4864_00_4256.png,24,5.0,0.065,350.0,the number of berries,361.0,19.0,-19.0
0,count_24_142_2019_10_02_4864_00_4256.png,24,6.0,0.07,350.0,the number of berries,324.0,18.0,-18.0
0,count_24_142_2019_10_02_4864_00_4256.png,24,6.0,0.075,350.0,the number of berries,324.0,18.0,-18.0
0,count_24_143_2019_10_02_4864_2736_3040.png,24,20.0,0.02,350.0,the number of berries,16.0,4.0,-4.0
0,count_24_143_2019_10_02_4864_2736_3040.png,24,24.0,0.025,350.0,the number of berries,0.0,0.0,0.0
0,count_24_143_2019_10_02_4864_2736_3040.png,24,24.0,0.03,350.0,the number of berries,0.0,0.0,0.0
0,count_24_143_2019_10_02_4864_2736_3040.png,24,29.0,0.035,350.0,the number of berries,25.0,5.0,5.0
0,count_24_143_2019_10_02_4864_2736_3040.png,24,34.0,0.04,350.0,the number of berries,100.0,10.0,10.0
0,count_24_143_2019_10_02_4864_2736_3040.png,24,39.0,0.045,350.0,the number of berries,225.0,15.0,15.0
0,count_24_143_2019_10_02_4864_2736_3040.png,24,36.0,0.05,350.0,the number of berries,144.0,12.0,12.0
0,count_24_143_2019_10_02_4864_2736_3040.png,24,45.0,0.055,350.0,the number of berries,441.0,21.0,21.0
0,count_24_143_2019_10_02_4864_2736_3040.png,24,44.0,0.06,350.0,the number of berries,400.0,20.0,20.0
0,count_24_143_2019_10_02_4864_2736_3040.png,24,51.0,0.065,350.0,the number of berries,729.0,27.0,27.0
0,count_24_143_2019_10_02_4864_2736_3040.png,24,49.0,0.07,350.0,the number of berries,625.0,25.0,25.0
0,count_24_143_2019_10_02_4864_2736_3040.png,24,42.0,0.075,350.0,the number of berries,324.0,18.0,18.0
0,count_24_144_2019_10_02_4864_00_1824.png,24,8.0,0.02,350.0,the number of berries,256.0,16.0,-16.0
0,count_24_144_2019_10_02_4864_00_1824.png,24,6.0,0.025,350.0,the number of berries,324.0,18.0,-18.0
0,count_24_144_2019_10_02_4864_00_1824.png,24,8.0,0.03,350.0,the number of berries,256.0,16.0,-16.0
0,count_24_144_2019_10_02_4864_00_1824.png,24,8.0,0.035,350.0,the number of berries,256.0,16.0,-16.0
0,count_24_144_2019_10_02_4864_00_1824.png,24,10.0,0.04,350.0,the number of berries,196.0,14.0,-14.0
0,count_24_144_2019_10_02_4864_00_1824.png,24,15.0,0.045,350.0,the number of berries,81.0,9.0,-9.0
0,count_24_144_2019_10_02_4864_00_1824.png,24,13.0,0.05,350.0,the number of berries,121.0,11.0,-11.0
0,count_24_144_2019_10_02_4864_00_1824.png,24,10.0,0.055,350.0,the number of berries,196.0,14.0,-14.0
0,count_24_144_2019_10_02_4864_00_1824.png,24,10.0,0.06,350.0,the number of berries,196.0,14.0,-14.0
0,count_24_144_2019_10_02_4864_00_1824.png,24,12.0,0.065,350.0,the number of berries,144.0,12.0,-12.0
0,count_24_144_2019_10_02_4864_00_1824.png,24,11.0,0.07,350.0,the number of berries,169.0,13.0,-13.0
0,count_24_144_2019_10_02_4864_00_1824.png,24,9.0,0.075,350.0,the number of berries,225.0,15.0,-15.0
0,count_24_144_2019_10_02_4864_1824_1824.png,24,23.0,0.02,350.0,the number of berries,1.0,1.0,-1.0
0,count_24_144_2019_10_02_4864_1824_1824.png,24,25.0,0.025,350.0,the number of berries,1.0,1.0,1.0
0,count_24_144_2019_10_02_4864_1824_1824.png,24,37.0,0.03,350.0,the number of berries,169.0,13.0,13.0
0,count_24_144_2019_10_02_4864_1824_1824.png,24,37.0,0.035,350.0,the number of berries,169.0,13.0,13.0
0,count_24_144_2019_10_02_4864_1824_1824.png,24,37.0,0.04,350.0,the number of berries,169.0,13.0,13.0
0,count_24_144_2019_10_02_4864_1824_1824.png,24,46.0,0.045,350.0,the number of berries,484.0,22.0,22.0
0,count_24_144_2019_10_02_4864_1824_1824.png,24,52.0,0.05,350.0,the number of berries,784.0,28.0,28.0
0,count_24_144_2019_10_02_4864_1824_1824.png,24,56.0,0.055,350.0,the number of berries,1024.0,32.0,32.0
0,count_24_144_2019_10_02_4864_1824_1824.png,24,50.0,0.06,350.0,the number of berries,676.0,26.0,26.0
0,count_24_144_2019_10_02_4864_1824_1824.png,24,71.0,0.065,350.0,the number of berries,2209.0,47.0,47.0
0,count_24_144_2019_10_02_4864_1824_1824.png,24,84.0,0.07,350.0,the number of berries,3600.0,60.0,60.0
0,count_24_144_2019_10_02_4864_1824_1824.png,24,100.0,0.075,350.0,the number of berries,5776.0,76.0,76.0
0,count_24_144_2019_10_02_4864_2736_1216.png,24,12.0,0.02,350.0,the number of berries,144.0,12.0,-12.0
0,count_24_144_2019_10_02_4864_2736_1216.png,24,12.0,0.025,350.0,the number of berries,144.0,12.0,-12.0
0,count_24_144_2019_10_02_4864_2736_1216.png,24,15.0,0.03,350.0,the number of berries,81.0,9.0,-9.0
0,count_24_144_2019_10_02_4864_2736_1216.png,24,14.0,0.035,350.0,the number of berries,100.0,10.0,-10.0
0,count_24_144_2019_10_02_4864_2736_1216.png,24,13.0,0.04,350.0,the number of berries,121.0,11.0,-11.0
0,count_24_144_2019_10_02_4864_2736_1216.png,24,19.0,0.045,350.0,the number of berries,25.0,5.0,-5.0
0,count_24_144_2019_10_02_4864_2736_1216.png,24,21.0,0.05,350.0,the number of berries,9.0,3.0,-3.0
0,count_24_144_2019_10_02_4864_2736_1216.png,24,22.0,0.055,350.0,the number of berries,4.0,2.0,-2.0
0,count_24_144_2019_10_02_4864_2736_1216.png,24,27.0,0.06,350.0,the number of berries,9.0,3.0,3.0
0,count_24_144_2019_10_02_4864_2736_1216.png,24,33.0,0.065,350.0,the number of berries,81.0,9.0,9.0
0,count_24_144_2019_10_02_4864_2736_1216.png,24,35.0,0.07,350.0,the number of berries,121.0,11.0,11.0
0,count_24_144_2019_10_02_4864_2736_1216.png,24,38.0,0.075,350.0,the number of berries,196.0,14.0,14.0
0,count_24_145_2019_10_02_4864_456_4256.png,24,2.0,0.02,350.0,the number of berries,484.0,22.0,-22.0
0,count_24_145_2019_10_02_4864_456_4256.png,24,3.0,0.025,350.0,the number of berries,441.0,21.0,-21.0
0,count_24_145_2019_10_02_4864_456_4256.png,24,2.0,0.03,350.0,the number of berries,484.0,22.0,-22.0
0,count_24_145_2019_10_02_4864_456_4256.png,24,2.0,0.035,350.0,the number of berries,484.0,22.0,-22.0
0,count_24_145_2019_10_02_4864_456_4256.png,24,3.0,0.04,350.0,the number of berries,441.0,21.0,-21.0
0,count_24_145_2019_10_02_4864_456_4256.png,24,2.0,0.045,350.0,the number of berries,484.0,22.0,-22.0
0,count_24_145_2019_10_02_4864_456_4256.png,24,3.0,0.05,350.0,the number of berries,441.0,21.0,-21.0
0,count_24_145_2019_10_02_4864_456_4256.png,24,4.0,0.055,350.0,the number of berries,400.0,20.0,-20.0
0,count_24_145_2019_10_02_4864_456_4256.png,24,4.0,0.06,350.0,the number of berries,400.0,20.0,-20.0
0,count_24_145_2019_10_02_4864_456_4256.png,24,6.0,0.065,350.0,the number of berries,324.0,18.0,-18.0
0,count_24_145_2019_10_02_4864_456_4256.png,24,8.0,0.07,350.0,the number of berries,256.0,16.0,-16.0
0,count_24_145_2019_10_02_4864_456_4256.png,24,10.0,0.075,350.0,the number of berries,196.0,14.0,-14.0
0,count_24_146_2019_10_02_4864_1368_3648.png,24,22.0,0.02,350.0,the number of berries,4.0,2.0,-2.0
0,count_24_146_2019_10_02_4864_1368_3648.png,24,29.0,0.025,350.0,the number of berries,25.0,5.0,5.0
0,count_24_146_2019_10_02_4864_1368_3648.png,24,27.0,0.03,350.0,the number of berries,9.0,3.0,3.0
0,count_24_146_2019_10_02_4864_1368_3648.png,24,40.0,0.035,350.0,the number of berries,256.0,16.0,16.0
0,count_24_146_2019_10_02_4864_1368_3648.png,24,44.0,0.04,350.0,the number of berries,400.0,20.0,20.0
0,count_24_146_2019_10_02_4864_1368_3648.png,24,49.0,0.045,350.0,the number of berries,625.0,25.0,25.0
0,count_24_146_2019_10_02_4864_1368_3648.png,24,53.0,0.05,350.0,the number of berries,841.0,29.0,29.0
0,count_24_146_2019_10_02_4864_1368_3648.png,24,40.0,0.055,350.0,the number of berries,256.0,16.0,16.0
0,count_24_146_2019_10_02_4864_1368_3648.png,24,52.0,0.06,350.0,the number of berries,784.0,28.0,28.0
0,count_24_146_2019_10_02_4864_1368_3648.png,24,61.0,0.065,350.0,the number of berries,1369.0,37.0,37.0
0,count_24_146_2019_10_02_4864_1368_3648.png,24,63.0,0.07,350.0,the number of berries,1521.0,39.0,39.0
0,count_24_146_2019_10_02_4864_1368_3648.png,24,57.0,0.075,350.0,the number of berries,1089.0,33.0,33.0
0,count_24_146_2019_10_02_4864_1824_4256.png,24,11.0,0.02,350.0,the number of berries,169.0,13.0,-13.0
0,count_24_146_2019_10_02_4864_1824_4256.png,24,11.0,0.025,350.0,the number of berries,169.0,13.0,-13.0
0,count_24_146_2019_10_02_4864_1824_4256.png,24,10.0,0.03,350.0,the number of berries,196.0,14.0,-14.0
0,count_24_146_2019_10_02_4864_1824_4256.png,24,11.0,0.035,350.0,the number of berries,169.0,13.0,-13.0
0,count_24_146_2019_10_02_4864_1824_4256.png,24,13.0,0.04,350.0,the number of berries,121.0,11.0,-11.0
0,count_24_146_2019_10_02_4864_1824_4256.png,24,14.0,0.045,350.0,the number of berries,100.0,10.0,-10.0
0,count_24_146_2019_10_02_4864_1824_4256.png,24,10.0,0.05,350.0,the number of berries,196.0,14.0,-14.0
0,count_24_146_2019_10_02_4864_1824_4256.png,24,19.0,0.055,350.0,the number of berries,25.0,5.0,-5.0
0,count_24_146_2019_10_02_4864_1824_4256.png,24,19.0,0.06,350.0,the number of berries,25.0,5.0,-5.0
0,count_24_146_2019_10_02_4864_1824_4256.png,24,21.0,0.065,350.0,the number of berries,9.0,3.0,-3.0
0,count_24_146_2019_10_02_4864_1824_4256.png,24,25.0,0.07,350.0,the number of berries,1.0,1.0,1.0
0,count_24_146_2019_10_02_4864_1824_4256.png,24,25.0,0.075,350.0,the number of berries,1.0,1.0,1.0
0,count_24_146_2019_10_02_4864_912_4256.png,24,14.0,0.02,350.0,the number of berries,100.0,10.0,-10.0
0,count_24_146_2019_10_02_4864_912_4256.png,24,18.0,0.025,350.0,the number of berries,36.0,6.0,-6.0
0,count_24_146_2019_10_02_4864_912_4256.png,24,16.0,0.03,350.0,the number of berries,64.0,8.0,-8.0
0,count_24_146_2019_10_02_4864_912_4256.png,24,22.0,0.035,350.0,the number of berries,4.0,2.0,-2.0
0,count_24_146_2019_10_02_4864_912_4256.png,24,20.0,0.04,350.0,the number of berries,16.0,4.0,-4.0
0,count_24_146_2019_10_02_4864_912_4256.png,24,21.0,0.045,350.0,the number of berries,9.0,3.0,-3.0
0,count_24_146_2019_10_02_4864_912_4256.png,24,33.0,0.05,350.0,the number of berries,81.0,9.0,9.0
0,count_24_146_2019_10_02_4864_912_4256.png,24,22.0,0.055,350.0,the number of berries,4.0,2.0,-2.0
0,count_24_146_2019_10_02_4864_912_4256.png,24,29.0,0.06,350.0,the number of berries,25.0,5.0,5.0
0,count_24_146_2019_10_02_4864_912_4256.png,24,35.0,0.065,350.0,the number of berries,121.0,11.0,11.0
0,count_24_146_2019_10_02_4864_912_4256.png,24,47.0,0.07,350.0,the number of berries,529.0,23.0,23.0
0,count_24_146_2019_10_02_4864_912_4256.png,24,54.0,0.075,350.0,the number of berries,900.0,30.0,30.0
0,count_24_149_2019_10_02_4864_00_3648.png,24,3.0,0.02,350.0,the number of berries,441.0,21.0,-21.0
0,count_24_149_2019_10_02_4864_00_3648.png,24,3.0,0.025,350.0,the number of berries,441.0,21.0,-21.0
0,count_24_149_2019_10_02_4864_00_3648.png,24,5.0,0.03,350.0,the number of berries,361.0,19.0,-19.0
0,count_24_149_2019_10_02_4864_00_3648.png,24,5.0,0.035,350.0,the number of berries,361.0,19.0,-19.0
0,count_24_149_2019_10_02_4864_00_3648.png,24,4.0,0.04,350.0,the number of berries,400.0,20.0,-20.0
0,count_24_149_2019_10_02_4864_00_3648.png,24,6.0,0.045,350.0,the number of berries,324.0,18.0,-18.0
0,count_24_149_2019_10_02_4864_00_3648.png,24,10.0,0.05,350.0,the number of berries,196.0,14.0,-14.0
0,count_24_149_2019_10_02_4864_00_3648.png,24,6.0,0.055,350.0,the number of berries,324.0,18.0,-18.0
0,count_24_149_2019_10_02_4864_00_3648.png,24,4.0,0.06,350.0,the number of berries,400.0,20.0,-20.0
0,count_24_149_2019_10_02_4864_00_3648.png,24,6.0,0.065,350.0,the number of berries,324.0,18.0,-18.0
0,count_24_149_2019_10_02_4864_00_3648.png,24,7.0,0.07,350.0,the number of berries,289.0,17.0,-17.0
0,count_24_149_2019_10_02_4864_00_3648.png,24,8.0,0.075,350.0,the number of berries,256.0,16.0,-16.0
0,count_24_149_2019_10_02_4864_456_4256.png,24,15.0,0.02,350.0,the number of berries,81.0,9.0,-9.0
0,count_24_149_2019_10_02_4864_456_4256.png,24,18.0,0.025,350.0,the number of berries,36.0,6.0,-6.0
0,count_24_149_2019_10_02_4864_456_4256.png,24,21.0,0.03,350.0,the number of berries,9.0,3.0,-3.0
0,count_24_149_2019_10_02_4864_456_4256.png,24,24.0,0.035,350.0,the number of berries,0.0,0.0,0.0
0,count_24_149_2019_10_02_4864_456_4256.png,24,27.0,0.04,350.0,the number of berries,9.0,3.0,3.0
0,count_24_149_2019_10_02_4864_456_4256.png,24,17.0,0.045,350.0,the number of berries,49.0,7.0,-7.0
0,count_24_149_2019_10_02_4864_456_4256.png,24,27.0,0.05,350.0,the number of berries,9.0,3.0,3.0
0,count_24_149_2019_10_02_4864_456_4256.png,24,25.0,0.055,350.0,the number of berries,1.0,1.0,1.0
0,count_24_149_2019_10_02_4864_456_4256.png,24,31.0,0.06,350.0,the number of berries,49.0,7.0,7.0
0,count_24_149_2019_10_02_4864_456_4256.png,24,33.0,0.065,350.0,the number of berries,81.0,9.0,9.0
0,count_24_149_2019_10_02_4864_456_4256.png,24,40.0,0.07,350.0,the number of berries,256.0,16.0,16.0
0,count_24_149_2019_10_02_4864_456_4256.png,24,51.0,0.075,350.0,the number of berries,729.0,27.0,27.0
0,count_24_150_2019_10_02_4864_1368_1824.png,24,11.0,0.02,350.0,the number of berries,169.0,13.0,-13.0
0,count_24_150_2019_10_02_4864_1368_1824.png,24,15.0,0.025,350.0,the number of berries,81.0,9.0,-9.0
0,count_24_150_2019_10_02_4864_1368_1824.png,24,14.0,0.03,350.0,the number of berries,100.0,10.0,-10.0
0,count_24_150_2019_10_02_4864_1368_1824.png,24,17.0,0.035,350.0,the number of berries,49.0,7.0,-7.0
0,count_24_150_2019_10_02_4864_1368_1824.png,24,22.0,0.04,350.0,the number of berries,4.0,2.0,-2.0
0,count_24_150_2019_10_02_4864_1368_1824.png,24,19.0,0.045,350.0,the number of berries,25.0,5.0,-5.0
0,count_24_150_2019_10_02_4864_1368_1824.png,24,33.0,0.05,350.0,the number of berries,81.0,9.0,9.0
0,count_24_150_2019_10_02_4864_1368_1824.png,24,38.0,0.055,350.0,the number of berries,196.0,14.0,14.0
0,count_24_150_2019_10_02_4864_1368_1824.png,24,35.0,0.06,350.0,the number of berries,121.0,11.0,11.0
0,count_24_150_2019_10_02_4864_1368_1824.png,24,43.0,0.065,350.0,the number of berries,361.0,19.0,19.0
0,count_24_150_2019_10_02_4864_1368_1824.png,24,50.0,0.07,350.0,the number of berries,676.0,26.0,26.0
0,count_24_150_2019_10_02_4864_1368_1824.png,24,47.0,0.075,350.0,the number of berries,529.0,23.0,23.0
0,count_24_151_2019_10_02_4864_3192_00.png,24,32.0,0.02,350.0,the number of berries,64.0,8.0,8.0
0,count_24_151_2019_10_02_4864_3192_00.png,24,35.0,0.025,350.0,the number of berries,121.0,11.0,11.0
0,count_24_151_2019_10_02_4864_3192_00.png,24,35.0,0.03,350.0,the number of berries,121.0,11.0,11.0
0,count_24_151_2019_10_02_4864_3192_00.png,24,32.0,0.035,350.0,the number of berries,64.0,8.0,8.0
0,count_24_151_2019_10_02_4864_3192_00.png,24,39.0,0.04,350.0,the number of berries,225.0,15.0,15.0
0,count_24_151_2019_10_02_4864_3192_00.png,24,56.0,0.045,350.0,the number of berries,1024.0,32.0,32.0
0,count_24_151_2019_10_02_4864_3192_00.png,24,58.0,0.05,350.0,the number of berries,1156.0,34.0,34.0
0,count_24_151_2019_10_02_4864_3192_00.png,24,66.0,0.055,350.0,the number of berries,1764.0,42.0,42.0
0,count_24_151_2019_10_02_4864_3192_00.png,24,81.0,0.06,350.0,the number of berries,3249.0,57.0,57.0
0,count_24_151_2019_10_02_4864_3192_00.png,24,76.0,0.065,350.0,the number of berries,2704.0,52.0,52.0
0,count_24_151_2019_10_02_4864_3192_00.png,24,82.0,0.07,350.0,the number of berries,3364.0,58.0,58.0
0,count_24_151_2019_10_02_4864_3192_00.png,24,88.0,0.075,350.0,the number of berries,4096.0,64.0,64.0
0,count_24_152_2019_10_02_4864_00_2432.png,24,1.0,0.02,350.0,the number of berries,529.0,23.0,-23.0
0,count_24_152_2019_10_02_4864_00_2432.png,24,1.0,0.025,350.0,the number of berries,529.0,23.0,-23.0
0,count_24_152_2019_10_02_4864_00_2432.png,24,3.0,0.03,350.0,the number of berries,441.0,21.0,-21.0
